dataset,period,series,id,vendor_or_project,product_or_class,value,note
kev_entry,2023-10-31,exploited_in_wild,CVE-2023-46747,F5,BIG-IP Configuration Utility,1,same-year CVE; ransomware; F5 BIG-IP Configuration Utility Authentication Bypass Vulnerability
kev_entry,2023-10-31,exploited_in_wild,CVE-2023-46748,F5,BIG-IP Configuration Utility,1,same-year CVE; F5 BIG-IP Configuration Utility SQL Injection Vulnerability
kev_entry,2023-11-02,exploited_in_wild,CVE-2023-46604,Apache,ActiveMQ,1,same-year CVE; ransomware; Apache ActiveMQ Deserialization of Untrusted Data Vulnerability
kev_entry,2023-11-07,exploited_in_wild,CVE-2023-22518,Atlassian,Confluence Data Center and Server,1,same-year CVE; ransomware; Atlassian Confluence Data Center and Server Improper Authorization Vulnerability
kev_entry,2023-11-08,exploited_in_wild,CVE-2023-29552,IETF,Service Location Protocol (SLP),1,same-year CVE; Service Location Protocol (SLP) Denial-of-Service Vulnerability
kev_entry,2023-11-13,exploited_in_wild,CVE-2023-36844,Juniper,Junos OS,1,same-year CVE; Juniper Junos OS EX Series PHP External Variable Modification Vulnerability
kev_entry,2023-11-13,exploited_in_wild,CVE-2023-36845,Juniper,Junos OS,1,same-year CVE; Juniper Junos OS EX Series and SRX Series PHP External Variable Modification Vulnerability
kev_entry,2023-11-13,exploited_in_wild,CVE-2023-36846,Juniper,Junos OS,1,same-year CVE; Juniper Junos OS SRX Series Missing Authentication for Critical Function Vulnerability
kev_entry,2023-11-13,exploited_in_wild,CVE-2023-36847,Juniper,Junos OS,1,same-year CVE; Juniper Junos OS EX Series Missing Authentication for Critical Function Vulnerability
kev_entry,2023-11-13,exploited_in_wild,CVE-2023-36851,Juniper,Junos OS,1,same-year CVE; Juniper Junos OS SRX Series Missing Authentication for Critical Function Vulnerability
kev_entry,2023-11-13,exploited_in_wild,CVE-2023-47246,SysAid,SysAid Server,1,same-year CVE; ransomware; SysAid Server Path Traversal Vulnerability
kev_entry,2023-11-14,exploited_in_wild,CVE-2023-36025,Microsoft,Windows,1,same-year CVE; Microsoft Windows SmartScreen Security Feature Bypass Vulnerability
kev_entry,2023-11-14,exploited_in_wild,CVE-2023-36033,Microsoft,Windows,1,same-year CVE; Microsoft Windows Desktop Window Manager (DWM) Core Library Privilege Escalation Vulnerability
kev_entry,2023-11-14,exploited_in_wild,CVE-2023-36036,Microsoft,Windows,1,same-year CVE; Microsoft Windows Cloud Files Mini Filter Driver Privilege Escalation Vulnerability
kev_entry,2023-11-16,exploited_in_wild,CVE-2020-2551,Oracle,Fusion Middleware,1,older CVE; Oracle Fusion Middleware Unspecified Vulnerability
kev_entry,2023-11-16,exploited_in_wild,CVE-2023-1671,Sophos,Web Appliance,1,same-year CVE; Sophos Web Appliance Command Injection Vulnerability
kev_entry,2023-11-16,exploited_in_wild,CVE-2023-36584,Microsoft,Windows,1,same-year CVE; Microsoft Windows Mark of the Web (MOTW) Security Feature Bypass Vulnerability
kev_entry,2023-11-21,exploited_in_wild,CVE-2023-4911,GNU,GNU C Library,1,same-year CVE; GNU C Library Buffer Overflow Vulnerability
kev_entry,2023-11-30,exploited_in_wild,CVE-2023-49103,ownCloud,ownCloud graphapi,1,same-year CVE; ownCloud graphapi Information Disclosure Vulnerability
kev_entry,2023-11-30,exploited_in_wild,CVE-2023-6345,Google,Chromium Skia,1,same-year CVE; Google Skia Integer Overflow Vulnerability
kev_entry,2023-12-04,exploited_in_wild,CVE-2023-42916,Apple,Multiple Products,1,same-year CVE; Apple Multiple Products WebKit Out-of-Bounds Read Vulnerability
kev_entry,2023-12-04,exploited_in_wild,CVE-2023-42917,Apple,Multiple Products,1,same-year CVE; Apple Multiple Products WebKit Memory Corruption Vulnerability
kev_entry,2023-12-05,exploited_in_wild,CVE-2022-22071,Qualcomm,Multiple Chipsets,1,older CVE; Qualcomm Multiple Chipsets Use-After-Free Vulnerability
kev_entry,2023-12-05,exploited_in_wild,CVE-2023-33063,Qualcomm,Multiple Chipsets,1,same-year CVE; Qualcomm Multiple Chipsets Use-After-Free Vulnerability
kev_entry,2023-12-05,exploited_in_wild,CVE-2023-33106,Qualcomm,Multiple Chipsets,1,same-year CVE; Qualcomm Multiple Chipsets Use of Out-of-Range Pointer Offset Vulnerability
kev_entry,2023-12-05,exploited_in_wild,CVE-2023-33107,Qualcomm,Multiple Chipsets,1,same-year CVE; Qualcomm Multiple Chipsets Integer Overflow Vulnerability
kev_entry,2023-12-07,exploited_in_wild,CVE-2023-41265,Qlik,Sense,1,same-year CVE; ransomware; Qlik Sense HTTP Tunneling Vulnerability
kev_entry,2023-12-07,exploited_in_wild,CVE-2023-41266,Qlik,Sense,1,same-year CVE; ransomware; Qlik Sense Path Traversal Vulnerability
kev_entry,2023-12-11,exploited_in_wild,CVE-2023-6448,Unitronics,Vision PLC and HMI,1,same-year CVE; Unitronics Vision PLC and HMI Insecure Default Password Vulnerability
kev_entry,2023-12-21,exploited_in_wild,CVE-2023-47565,QNAP,VioStor NVR,1,same-year CVE; QNAP VioStor NVR OS Command Injection Vulnerability
kev_entry,2023-12-21,exploited_in_wild,CVE-2023-49897,FXC,"AE1021, AE1021PE",1,"same-year CVE; FXC AE1021, AE1021PE OS Command Injection Vulnerability"
kev_entry,2024-01-02,exploited_in_wild,CVE-2023-7024,Google,Chromium WebRTC,1,older CVE; Google Chromium WebRTC Heap Buffer Overflow Vulnerability
kev_entry,2024-01-02,exploited_in_wild,CVE-2023-7101,Spreadsheet::ParseExcel,Spreadsheet::ParseExcel,1,older CVE; Spreadsheet::ParseExcel Remote Code Execution Vulnerability
kev_entry,2024-01-08,exploited_in_wild,CVE-2016-20017,D-Link,DSL-2750B Devices,1,older CVE; D-Link DSL-2750B Devices Command Injection Vulnerability
kev_entry,2024-01-08,exploited_in_wild,CVE-2023-23752,Joomla!,Joomla!,1,older CVE; Joomla! Improper Access Control Vulnerability
kev_entry,2024-01-08,exploited_in_wild,CVE-2023-27524,Apache,Superset,1,older CVE; Apache Superset Insecure Default Initialization of Resource Vulnerability
kev_entry,2024-01-08,exploited_in_wild,CVE-2023-29300,Adobe,ColdFusion,1,older CVE; ransomware; Adobe ColdFusion Deserialization of Untrusted Data Vulnerability
kev_entry,2024-01-08,exploited_in_wild,CVE-2023-38203,Adobe,ColdFusion,1,older CVE; ransomware; Adobe ColdFusion Deserialization of Untrusted Data Vulnerability
kev_entry,2024-01-08,exploited_in_wild,CVE-2023-41990,Apple,Multiple Products,1,older CVE; Apple Multiple Products Code Execution Vulnerability
kev_entry,2024-01-10,exploited_in_wild,CVE-2023-29357,Microsoft,SharePoint Server,1,older CVE; ransomware; Microsoft SharePoint Server Privilege Escalation Vulnerability
kev_entry,2024-01-10,exploited_in_wild,CVE-2023-46805,Ivanti,Connect Secure and Policy Secure,1,older CVE; ransomware; Ivanti Connect Secure and Policy Secure Authentication Bypass Vulnerability
kev_entry,2024-01-10,exploited_in_wild,CVE-2024-21887,Ivanti,Connect Secure and Policy Secure,1,same-year CVE; ransomware; Ivanti Connect Secure and Policy Secure Command Injection Vulnerability
kev_entry,2024-01-16,exploited_in_wild,CVE-2018-15133,Laravel,Laravel Framework,1,older CVE; Laravel Deserialization of Untrusted Data Vulnerability
kev_entry,2024-01-17,exploited_in_wild,CVE-2023-6548,Citrix,NetScaler ADC and NetScaler Gateway,1,older CVE; Citrix NetScaler ADC and NetScaler Gateway Code Injection Vulnerability
kev_entry,2024-01-17,exploited_in_wild,CVE-2023-6549,Citrix,NetScaler ADC and NetScaler Gateway,1,older CVE; Citrix NetScaler ADC and NetScaler Gateway Buffer Overflow Vulnerability
kev_entry,2024-01-17,exploited_in_wild,CVE-2024-0519,Google,Chromium V8,1,same-year CVE; Google Chromium V8 Out-of-Bounds Memory Access Vulnerability
kev_entry,2024-01-18,exploited_in_wild,CVE-2023-35082,Ivanti,Endpoint Manager Mobile (EPMM) and MobileIron Core,1,older CVE; ransomware; Ivanti Endpoint Manager Mobile (EPMM) and MobileIron Core Authentication Bypass Vulnerability
kev_entry,2024-01-22,exploited_in_wild,CVE-2023-34048,VMware,vCenter Server,1,older CVE; VMware vCenter Server Out-of-Bounds Write Vulnerability
kev_entry,2024-01-23,exploited_in_wild,CVE-2024-23222,Apple,Multiple Products,1,same-year CVE; Apple Multiple Products WebKit Type Confusion Vulnerability
kev_entry,2024-01-24,exploited_in_wild,CVE-2023-22527,Atlassian,Confluence Data Center and Server,1,older CVE; ransomware; Atlassian Confluence Data Center and Server Template Injection Vulnerability
kev_entry,2024-01-31,exploited_in_wild,CVE-2022-48618,Apple,Multiple Products,1,older CVE; Apple Multiple Products Memory Corruption Vulnerability
kev_entry,2024-01-31,exploited_in_wild,CVE-2024-21893,Ivanti,"Connect Secure, Policy Secure, and Neurons",1,"same-year CVE; ransomware; Ivanti Connect Secure, Policy Secure, and Neurons Server-Side Request Forgery (SSRF) Vulnerability"
kev_entry,2024-02-06,exploited_in_wild,CVE-2023-4762,Google,Chromium V8,1,older CVE; Google Chromium V8 Type Confusion Vulnerability
kev_entry,2024-02-09,exploited_in_wild,CVE-2024-21762,Fortinet,FortiOS,1,same-year CVE; ransomware; Fortinet FortiOS Out-of-Bound Write Vulnerability
kev_entry,2024-02-12,exploited_in_wild,CVE-2023-43770,Roundcube,Webmail,1,older CVE; Roundcube Webmail Persistent Cross-Site Scripting (XSS) Vulnerability
kev_entry,2024-02-13,exploited_in_wild,CVE-2024-21351,Microsoft,Windows,1,same-year CVE; Microsoft Windows SmartScreen Security Feature Bypass Vulnerability
kev_entry,2024-02-13,exploited_in_wild,CVE-2024-21412,Microsoft,Windows,1,same-year CVE; ransomware; Microsoft Windows Internet Shortcut Files Security Feature Bypass Vulnerability
kev_entry,2024-02-15,exploited_in_wild,CVE-2020-3259,Cisco,Adaptive Security Appliance (ASA) and Firepower Threat Defense (FTD),1,older CVE; ransomware; Cisco ASA and FTD Information Disclosure Vulnerability
kev_entry,2024-02-15,exploited_in_wild,CVE-2024-21410,Microsoft,Exchange Server,1,same-year CVE; Microsoft Exchange Server Privilege Escalation Vulnerability
kev_entry,2024-02-22,exploited_in_wild,CVE-2024-1709,ConnectWise,ScreenConnect,1,same-year CVE; ransomware; ConnectWise ScreenConnect Authentication Bypass Vulnerability
kev_entry,2024-02-29,exploited_in_wild,CVE-2023-29360,Microsoft,Streaming Service,1,older CVE; Microsoft Streaming Service Untrusted Pointer Dereference Vulnerability
kev_entry,2024-03-04,exploited_in_wild,CVE-2024-21338,Microsoft,Windows,1,same-year CVE; ransomware; Microsoft Windows Kernel Exposed IOCTL with Insufficient Access Control Vulnerability
kev_entry,2024-03-05,exploited_in_wild,CVE-2021-36380,Sunhillo,SureLine,1,older CVE; Sunhillo SureLine OS Command Injection Vulnerablity
kev_entry,2024-03-05,exploited_in_wild,CVE-2023-21237,Android,Pixel,1,older CVE; Android Pixel Information Disclosure Vulnerability 
kev_entry,2024-03-06,exploited_in_wild,CVE-2024-23225,Apple,Multiple Products,1,same-year CVE; Apple Multiple Products Memory Corruption Vulnerability
kev_entry,2024-03-06,exploited_in_wild,CVE-2024-23296,Apple,Multiple Products,1,same-year CVE; Apple Multiple Products Memory Corruption Vulnerability
kev_entry,2024-03-07,exploited_in_wild,CVE-2024-27198,JetBrains,TeamCity,1,same-year CVE; ransomware; JetBrains TeamCity Authentication Bypass Vulnerability
kev_entry,2024-03-25,exploited_in_wild,CVE-2019-7256,Nice,Linear eMerge E3-Series,1,older CVE; Nice Linear eMerge E3-Series OS Command Injection Vulnerability
kev_entry,2024-03-25,exploited_in_wild,CVE-2021-44529,Ivanti,Endpoint Manager Cloud Service Appliance (EPM CSA),1,older CVE; ransomware; Ivanti Endpoint Manager Cloud Service Appliance (EPM CSA) Code Injection Vulnerability 
kev_entry,2024-03-25,exploited_in_wild,CVE-2023-48788,Fortinet,FortiClient EMS,1,older CVE; ransomware; Fortinet FortiClient EMS SQL Injection Vulnerability
kev_entry,2024-03-26,exploited_in_wild,CVE-2023-24955,Microsoft,SharePoint Server,1,older CVE; ransomware; Microsoft SharePoint Server Code Injection Vulnerability
kev_entry,2024-04-04,exploited_in_wild,CVE-2024-29745,Android,Pixel,1,same-year CVE; Android Pixel Information Disclosure Vulnerability
kev_entry,2024-04-04,exploited_in_wild,CVE-2024-29748,Android,Pixel,1,same-year CVE; Android Pixel Privilege Escalation Vulnerability
kev_entry,2024-04-11,exploited_in_wild,CVE-2024-3272,D-Link,Multiple NAS Devices,1,same-year CVE; D-Link Multiple NAS Devices Use of Hard-Coded Credentials Vulnerability
kev_entry,2024-04-11,exploited_in_wild,CVE-2024-3273,D-Link,Multiple NAS Devices,1,same-year CVE; D-Link Multiple NAS Devices Command Injection Vulnerability
kev_entry,2024-04-12,exploited_in_wild,CVE-2024-3400,Palo Alto Networks,PAN-OS,1,same-year CVE; ransomware; Palo Alto Networks PAN-OS Command Injection Vulnerability
kev_entry,2024-04-23,exploited_in_wild,CVE-2022-38028,Microsoft,Windows,1,older CVE; Microsoft Windows Print Spooler Privilege Escalation Vulnerability 
kev_entry,2024-04-24,exploited_in_wild,CVE-2024-20353,Cisco,Adaptive Security Appliance (ASA) and Firepower Threat Defense (FTD),1,same-year CVE; Cisco ASA and FTD Denial of Service Vulnerability
kev_entry,2024-04-24,exploited_in_wild,CVE-2024-20359,Cisco,Adaptive Security Appliance (ASA) and Firepower Threat Defense (FTD),1,same-year CVE; Cisco ASA and FTD Privilege Escalation Vulnerability
kev_entry,2024-04-24,exploited_in_wild,CVE-2024-4040,CrushFTP,CrushFTP,1,same-year CVE; CrushFTP VFS Sandbox Escape Vulnerability
kev_entry,2024-04-30,exploited_in_wild,CVE-2024-29988,Microsoft,SmartScreen Prompt,1,same-year CVE; Microsoft SmartScreen Prompt Security Feature Bypass Vulnerability
kev_entry,2024-05-01,exploited_in_wild,CVE-2023-7028,GitLab,GitLab CE/EE,1,older CVE; GitLab Community and Enterprise Editions Improper Access Control Vulnerability
kev_entry,2024-05-13,exploited_in_wild,CVE-2024-4671,Google,Chromium,1,same-year CVE; Google Chromium Visuals Use-After-Free Vulnerability
kev_entry,2024-05-14,exploited_in_wild,CVE-2024-30040,Microsoft,Windows,1,same-year CVE; Microsoft Windows MSHTML Platform Security Feature Bypass Vulnerability
kev_entry,2024-05-14,exploited_in_wild,CVE-2024-30051,Microsoft,DWM Core Library,1,same-year CVE; ransomware;  Microsoft DWM Core Library Privilege Escalation Vulnerability
kev_entry,2024-05-16,exploited_in_wild,CVE-2014-100005,D-Link,DIR-600 Router,1,older CVE; D-Link DIR-600 Router Cross-Site Request Forgery (CSRF) Vulnerability
kev_entry,2024-05-16,exploited_in_wild,CVE-2021-40655,D-Link,DIR-605 Router,1,older CVE; D-Link DIR-605 Router Information Disclosure Vulnerability
kev_entry,2024-05-16,exploited_in_wild,CVE-2024-4761,Google,Chromium V8,1,same-year CVE; Google Chromium V8 Out-of-Bounds Memory Write Vulnerability
kev_entry,2024-05-20,exploited_in_wild,CVE-2023-43208,NextGen Healthcare,Mirth Connect,1,older CVE; ransomware; NextGen Healthcare Mirth Connect Deserialization of Untrusted Data Vulnerability
kev_entry,2024-05-20,exploited_in_wild,CVE-2024-4947,Google,Chromium V8,1,same-year CVE; Google Chromium V8 Type Confusion Vulnerability
kev_entry,2024-05-23,exploited_in_wild,CVE-2020-17519,Apache,Flink,1,older CVE; Apache Flink Improper Access Control Vulnerability
kev_entry,2024-05-28,exploited_in_wild,CVE-2024-5274,Google,Chromium V8,1,same-year CVE; Google Chromium V8 Type Confusion Vulnerability
kev_entry,2024-05-29,exploited_in_wild,CVE-2024-4978,Justice AV Solutions,Viewer,1,same-year CVE; Justice AV Solutions (JAVS) Viewer Installer Embedded Malicious Code Vulnerability
kev_entry,2024-05-30,exploited_in_wild,CVE-2024-1086,Linux,Kernel,1,same-year CVE; ransomware; Linux Kernel Use-After-Free Vulnerability
kev_entry,2024-05-30,exploited_in_wild,CVE-2024-24919,Check Point,Quantum Security Gateways,1,same-year CVE; ransomware; Check Point Quantum Security Gateways Information Disclosure Vulnerability
kev_entry,2024-06-03,exploited_in_wild,CVE-2017-3506,Oracle,WebLogic Server,1,older CVE; Oracle WebLogic Server OS Command Injection Vulnerability
kev_entry,2024-06-12,exploited_in_wild,CVE-2024-4577,PHP Group,PHP,1,same-year CVE; ransomware; PHP-CGI OS Command Injection Vulnerability
kev_entry,2024-06-12,exploited_in_wild,CVE-2024-4610,Arm,Mali GPU Kernel Driver,1,same-year CVE; Arm Mali GPU Kernel Driver Use-After-Free Vulnerability
kev_entry,2024-06-13,exploited_in_wild,CVE-2024-26169,Microsoft,Windows,1,same-year CVE; ransomware; Microsoft Windows Error Reporting Service Improper Privilege Management Vulnerability
kev_entry,2024-06-13,exploited_in_wild,CVE-2024-32896,Android,Pixel,1,same-year CVE; Android Pixel Privilege Escalation Vulnerability
kev_entry,2024-06-13,exploited_in_wild,CVE-2024-4358,Progress,Telerik Report Server,1,same-year CVE; Progress Telerik Report Server Authentication Bypass by Spoofing Vulnerability
kev_entry,2024-06-26,exploited_in_wild,CVE-2020-13965,Roundcube,Webmail,1,older CVE; Roundcube Webmail Cross-Site Scripting (XSS) Vulnerability
kev_entry,2024-06-26,exploited_in_wild,CVE-2022-24816,OSGeo,JAI-EXT,1,older CVE; OSGeo GeoServer JAI-EXT Code Injection Vulnerability
kev_entry,2024-06-26,exploited_in_wild,CVE-2022-2586,Linux,Kernel,1,older CVE; Linux Kernel Use-After-Free Vulnerability
kev_entry,2024-07-02,exploited_in_wild,CVE-2024-20399,Cisco,NX-OS,1,same-year CVE; Cisco NX-OS Command Injection Vulnerability
kev_entry,2024-07-09,exploited_in_wild,CVE-2024-23692,Rejetto,HTTP File Server,1,same-year CVE; ransomware; Rejetto HTTP File Server Improper Neutralization of Special Elements Used in a Template Engine Vulnerability
kev_entry,2024-07-09,exploited_in_wild,CVE-2024-38080,Microsoft,Windows,1,same-year CVE; Microsoft Windows Hyper-V Privilege Escalation Vulnerability
kev_entry,2024-07-09,exploited_in_wild,CVE-2024-38112,Microsoft,Windows,1,same-year CVE; Microsoft Windows MSHTML Platform Spoofing Vulnerability
kev_entry,2024-07-15,exploited_in_wild,CVE-2024-36401,OSGeo,GeoServer,1,same-year CVE; OSGeo GeoServer GeoTools Eval Injection Vulnerability
kev_entry,2024-07-17,exploited_in_wild,CVE-2022-22948,VMware,vCenter Server,1,older CVE; VMware vCenter Server Incorrect Default File Permissions Vulnerability 
kev_entry,2024-07-17,exploited_in_wild,CVE-2024-28995,SolarWinds,Serv-U,1,same-year CVE; SolarWinds Serv-U Path Traversal Vulnerability 
kev_entry,2024-07-17,exploited_in_wild,CVE-2024-34102,Adobe,Commerce and Magento Open Source,1,same-year CVE; Adobe Commerce and Magento Open Source Improper Restriction of XML External Entity Reference (XXE) Vulnerabili
kev_entry,2024-07-23,exploited_in_wild,CVE-2012-4792,Microsoft,Internet Explorer,1,older CVE; Microsoft Internet Explorer Use-After-Free Vulnerability
kev_entry,2024-07-23,exploited_in_wild,CVE-2024-39891,Twilio,Authy,1,same-year CVE; Twilio Authy Information Disclosure Vulnerability
kev_entry,2024-07-29,exploited_in_wild,CVE-2023-45249,Acronis,Cyber Infrastructure (ACI),1,older CVE; Acronis Cyber Infrastructure (ACI) Insecure Default Password Vulnerability
kev_entry,2024-07-29,exploited_in_wild,CVE-2024-4879,ServiceNow,"Utah, Vancouver, and Washington DC Now Platform",1,same-year CVE; ServiceNow Improper Input Validation Vulnerability
kev_entry,2024-07-29,exploited_in_wild,CVE-2024-5217,ServiceNow,"Utah, Vancouver, and Washington DC Now Platform",1,same-year CVE; ServiceNow Incomplete List of Disallowed Inputs Vulnerability
kev_entry,2024-07-30,exploited_in_wild,CVE-2024-37085,VMware,ESXi,1,same-year CVE; ransomware; VMware ESXi Authentication Bypass Vulnerability
kev_entry,2024-08-05,exploited_in_wild,CVE-2018-0824,Microsoft,Windows,1,older CVE; Microsoft COM for Windows Deserialization of Untrusted Data Vulnerability
kev_entry,2024-08-07,exploited_in_wild,CVE-2024-32113,Apache,OFBiz,1,same-year CVE; Apache OFBiz Path Traversal Vulnerability
kev_entry,2024-08-07,exploited_in_wild,CVE-2024-36971,Android,Kernel,1,same-year CVE; Android Kernel Remote Code Execution Vulnerability
kev_entry,2024-08-13,exploited_in_wild,CVE-2024-38106,Microsoft,Windows,1,same-year CVE; Microsoft Windows Kernel Privilege Escalation Vulnerability
kev_entry,2024-08-13,exploited_in_wild,CVE-2024-38107,Microsoft,Windows,1,same-year CVE; Microsoft Windows Power Dependency Coordinator Privilege Escalation Vulnerability
kev_entry,2024-08-13,exploited_in_wild,CVE-2024-38178,Microsoft,Windows,1,same-year CVE; Microsoft Windows Scripting Engine Memory Corruption Vulnerability
kev_entry,2024-08-13,exploited_in_wild,CVE-2024-38189,Microsoft,Project,1,same-year CVE; Microsoft Project Remote Code Execution Vulnerability 
kev_entry,2024-08-13,exploited_in_wild,CVE-2024-38193,Microsoft,Windows,1,same-year CVE; Microsoft Windows Ancillary Function Driver for WinSock Privilege Escalation Vulnerability
kev_entry,2024-08-13,exploited_in_wild,CVE-2024-38213,Microsoft,Windows,1,same-year CVE; Microsoft Windows SmartScreen Security Feature Bypass Vulnerability
kev_entry,2024-08-15,exploited_in_wild,CVE-2024-28986,SolarWinds,Web Help Desk,1,same-year CVE; SolarWinds Web Help Desk Deserialization of Untrusted Data Vulnerability
kev_entry,2024-08-19,exploited_in_wild,CVE-2024-23897,Jenkins,Jenkins Command Line Interface (CLI),1,same-year CVE; ransomware; Jenkins Command Line Interface (CLI) Path Traversal Vulnerability
kev_entry,2024-08-21,exploited_in_wild,CVE-2021-31196,Microsoft,Exchange Server,1,older CVE; Microsoft Exchange Server Information Disclosure Vulnerability
kev_entry,2024-08-21,exploited_in_wild,CVE-2021-33044,Dahua,IP Camera Firmware,1,older CVE; Dahua IP Camera Authentication Bypass Vulnerability
kev_entry,2024-08-21,exploited_in_wild,CVE-2021-33045,Dahua,IP Camera Firmware,1,older CVE; Dahua IP Camera Authentication Bypass Vulnerability
kev_entry,2024-08-21,exploited_in_wild,CVE-2022-0185,Linux,Kernel,1,older CVE; Linux Kernel Heap-Based Buffer Overflow Vulnerability
kev_entry,2024-08-23,exploited_in_wild,CVE-2024-39717,Versa,Director,1,same-year CVE; Versa Director Dangerous File Type Upload Vulnerability
kev_entry,2024-08-26,exploited_in_wild,CVE-2024-7971,Google,Chromium V8,1,same-year CVE; Google Chromium V8 Type Confusion Vulnerability
kev_entry,2024-08-27,exploited_in_wild,CVE-2024-38856,Apache,OFBiz,1,same-year CVE; Apache OFBiz Incorrect Authorization Vulnerability
kev_entry,2024-08-28,exploited_in_wild,CVE-2024-7965,Google,Chromium V8,1,same-year CVE; Google Chromium V8 Inappropriate Implementation Vulnerability
kev_entry,2024-09-03,exploited_in_wild,CVE-2021-20123,DrayTek,VigorConnect,1,older CVE; Draytek VigorConnect Path Traversal Vulnerability 
kev_entry,2024-09-03,exploited_in_wild,CVE-2021-20124,DrayTek,VigorConnect,1,older CVE; Draytek VigorConnect Path Traversal Vulnerability 
kev_entry,2024-09-03,exploited_in_wild,CVE-2024-7262,Kingsoft,WPS Office,1,same-year CVE; Kingsoft WPS Office Path Traversal Vulnerability
kev_entry,2024-09-09,exploited_in_wild,CVE-2016-3714,ImageMagick,ImageMagick,1,older CVE; ImageMagick Improper Input Validation Vulnerability
kev_entry,2024-09-09,exploited_in_wild,CVE-2017-1000253,Linux,Kernel,1,older CVE; ransomware; Linux Kernel PIE Stack Buffer Corruption Vulnerability 
kev_entry,2024-09-09,exploited_in_wild,CVE-2024-40766,SonicWall,SonicOS,1,same-year CVE; ransomware; SonicWall SonicOS Improper Access Control Vulnerability
kev_entry,2024-09-10,exploited_in_wild,CVE-2024-38014,Microsoft,Windows,1,same-year CVE; Microsoft Windows Installer Improper Privilege Management Vulnerability
kev_entry,2024-09-10,exploited_in_wild,CVE-2024-38217,Microsoft,Windows,1,same-year CVE; Microsoft Windows Mark of the Web (MOTW) Protection Mechanism Failure Vulnerability
kev_entry,2024-09-10,exploited_in_wild,CVE-2024-38226,Microsoft,Publisher,1,same-year CVE; Microsoft Publisher Protection Mechanism Failure Vulnerability
kev_entry,2024-09-13,exploited_in_wild,CVE-2024-8190,Ivanti,Cloud Services Appliance,1,same-year CVE; Ivanti Cloud Services Appliance OS Command Injection Vulnerability
kev_entry,2024-09-16,exploited_in_wild,CVE-2024-43461,Microsoft,Windows,1,same-year CVE; Microsoft Windows MSHTML Platform Spoofing Vulnerability
kev_entry,2024-09-16,exploited_in_wild,CVE-2024-6670,Progress,WhatsUp Gold,1,same-year CVE; ransomware; Progress WhatsUp Gold SQL Injection Vulnerability
kev_entry,2024-09-17,exploited_in_wild,CVE-2013-0643,Adobe,Flash Player,1,older CVE; Adobe Flash Player Incorrect Default Permissions Vulnerability
kev_entry,2024-09-17,exploited_in_wild,CVE-2013-0648,Adobe,Flash Player,1,older CVE; Adobe Flash Player Code Execution Vulnerability
kev_entry,2024-09-17,exploited_in_wild,CVE-2014-0497,Adobe,Flash Player,1,older CVE; Adobe Flash Player Integer Underflow Vulnerablity
kev_entry,2024-09-17,exploited_in_wild,CVE-2014-0502,Adobe,Flash Player,1,older CVE; Adobe Flash Player Double Free Vulnerablity
kev_entry,2024-09-18,exploited_in_wild,CVE-2020-0618,Microsoft,SQL Server,1,older CVE; ransomware; Microsoft SQL Server Reporting Services Remote Code Execution Vulnerability
kev_entry,2024-09-18,exploited_in_wild,CVE-2020-14644,Oracle,WebLogic Server,1,older CVE; Oracle WebLogic Server Remote Code Execution Vulnerability
kev_entry,2024-09-18,exploited_in_wild,CVE-2022-21445,Oracle,ADF Faces,1,older CVE; Oracle ADF Faces Deserialization of Untrusted Data Vulnerability
kev_entry,2024-09-18,exploited_in_wild,CVE-2024-27348,Apache,HugeGraph-Server,1,same-year CVE; Apache HugeGraph-Server Improper Access Control Vulnerability
kev_entry,2024-09-19,exploited_in_wild,CVE-2024-8963,Ivanti,Cloud Services Appliance (CSA),1,same-year CVE; Ivanti Cloud Services Appliance (CSA) Path Traversal Vulnerability
kev_entry,2024-09-24,exploited_in_wild,CVE-2024-7593,Ivanti,Virtual Traffic Manager,1,same-year CVE; Ivanti Virtual Traffic Manager Authentication Bypass Vulnerability
kev_entry,2024-09-30,exploited_in_wild,CVE-2019-0344,SAP,Commerce Cloud,1,older CVE; SAP Commerce Cloud Deserialization of Untrusted Data Vulnerability
kev_entry,2024-09-30,exploited_in_wild,CVE-2020-15415,DrayTek,Multiple Vigor Routers,1,older CVE; DrayTek Multiple Vigor Routers OS Command Injection Vulnerability
kev_entry,2024-09-30,exploited_in_wild,CVE-2023-25280,D-Link,DIR-820 Router,1,older CVE; D-Link DIR-820 Router OS Command Injection Vulnerability
kev_entry,2024-10-02,exploited_in_wild,CVE-2024-29824,Ivanti,Endpoint Manager (EPM),1,same-year CVE; Ivanti Endpoint Manager (EPM) SQL Injection Vulnerability
kev_entry,2024-10-03,exploited_in_wild,CVE-2024-45519,Synacor,Zimbra Collaboration Suite (ZCS),1,same-year CVE; Synacor Zimbra Collaboration Suite (ZCS) Command Execution Vulnerability
kev_entry,2024-10-08,exploited_in_wild,CVE-2024-43047,Qualcomm,Multiple Chipsets,1,same-year CVE; Qualcomm Multiple Chipsets Use-After-Free Vulnerability
kev_entry,2024-10-08,exploited_in_wild,CVE-2024-43572,Microsoft,Windows,1,same-year CVE; Microsoft Windows Management Console Remote Code Execution Vulnerability
kev_entry,2024-10-08,exploited_in_wild,CVE-2024-43573,Microsoft,Windows,1,same-year CVE; Microsoft Windows MSHTML Platform Spoofing Vulnerability
